Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
07/14/2015 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/05/1997 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
06/12/2018 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/20/1996 12:00:00 AM,Anopheles,earlei,Female,,5,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/17/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
09/17/2013 12:00:00 AM,Male,UnID,Male,UnID,67,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/03/2004 12:00:00 AM,Aedes,vexans,Female,,253,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
07/02/1996 12:00:00 AM,Ochlerotatus,euedes,Female,,6,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
08/04/2020 12:00:00 AM,Aedes,vexans,Female,,215,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/30/2016 12:00:00 AM,Aedes,vexans,Female,,93,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
05/20/1997 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,3,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
08/07/2012 12:00:00 AM,Ochlerotatus,spencerii,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/01/2000 12:00:00 AM,Aedes,spp.,Female,UnID,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/22/1997 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
08/26/2014 12:00:00 AM,Aedes,vexans,Female,,10,Outer Community-GC1-North East,,Outer,53.73069000,-113.27288000,POINT (-113.27288 53.73069)
06/19/2018 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,5,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.559020000000004)
06/27/2006 12:00:00 AM,Ochlerotatus,canadensis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/17/1997 12:00:00 AM,Culiseta,morsitans,Female,,5,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/04/2015 12:00:00 AM,Male,UnID,Male,UnID,19,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
08/07/2018 12:00:00 AM,Aedes,vexans,Female,,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/24/2018 12:00:00 AM,Culex,territans,Female,,4,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
07/15/2014 12:00:00 AM,Male,UnID,Male,UnID,20,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/03/2014 12:00:00 AM,Male,UnID,Male,UnID,4,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
08/07/2012 12:00:00 AM,Ochlerotatus,spencerii,Female,,3,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/23/1996 12:00:00 AM,Ochlerotatus,fitchii,Female,,2,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
07/30/2002 12:00:00 AM,Anopheles,earlei,Female,,12,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/04/2015 12:00:00 AM,Culiseta,inornata,Female,,2,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
08/03/2010 12:00:00 AM,Aedes,dorsalis,Female,,6,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
06/11/1991 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/05/1997 12:00:00 AM,Aedes,vexans,Female,,30,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
07/31/1990 12:00:00 AM,Mansonia,perturbans,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
05/13/1997 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,3,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/05/2008 12:00:00 AM,Culiseta,inornata,Female,,74,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/11/1991 12:00:00 AM,Ochlerotatus,cinereus,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/02/2014 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/04/1998 12:00:00 AM,Aedes,vexans,Female,,402,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/12/2016 12:00:00 AM,Culiseta,inornata,Female,,6,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/03/2007 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/21/2012 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,6,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
07/05/2016 12:00:00 AM,Ochlerotatus,euedes,Female,,2,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/27/1999 12:00:00 AM,Aedes,vexans,Female,,12,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/23/2014 12:00:00 AM,Male,UnID,Male,UnID,33,Outer Community-South West,,Outer,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
06/20/2006 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/19/1990 12:00:00 AM,Ochlerotatus,fitchii,Female,,12,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/23/2005 12:00:00 AM,Culiseta,impatiens,Female,,13,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/08/2020 12:00:00 AM,Male,UnID,Male,UnID,36,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/30/1994 12:00:00 AM,Ochlerotatus,cinereus,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/20/2006 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/10/2019 12:00:00 AM,Culiseta,inornata,Female,,610,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/17/2014 12:00:00 AM,Male,UnID,Male,UnID,8,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/30/2005 12:00:00 AM,Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
09/01/2009 12:00:00 AM,Culiseta,inornata,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/25/2019 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/10/2001 12:00:00 AM,Aedes,dorsalis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/08/1995 12:00:00 AM,Aedes,vexans,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
07/02/1997 12:00:00 AM,Ochlerotatus,fitchii,Female,,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
09/16/2014 12:00:00 AM,Culiseta,inornata,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/22/2003 12:00:00 AM,Culiseta,inornata,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/02/1994 12:00:00 AM,Ochlerotatus,spencerii,Female,,32,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/07/2018 12:00:00 AM,Male,UnID,Male,UnID,45,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
08/11/1998 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
07/26/2011 12:00:00 AM,Ochlerotatus,fitchii,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/20/1999 12:00:00 AM,Aedes,vexans,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
06/27/2017 12:00:00 AM,Male,UnID,Male,UnID,38,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
09/10/2013 12:00:00 AM,Aedes,dorsalis,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/04/2000 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/02/2019 12:00:00 AM,Male,UnID,Male,UnID,22,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
05/15/2018 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.559020000000004)
08/23/2016 12:00:00 AM,Aedes,vexans,Female,,253,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
09/02/2008 12:00:00 AM,Culex,territans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/29/2017 12:00:00 AM,Aedes,vexans,Female,,44,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
06/30/1998 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
08/14/2018 12:00:00 AM,Misc,UnID,Female,UnID,247,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
08/02/1994 12:00:00 AM,Culiseta,morsitans,Female,,2,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
07/15/2014 12:00:00 AM,Mansonia,perturbans,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
06/14/2011 12:00:00 AM,Culiseta,inornata,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
05/21/2019 12:00:00 AM,Male,UnID,Male,UnID,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/16/1998 12:00:00 AM,Male,UnID,Male,UnID,8,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
08/12/2003 12:00:00 AM,Anopheles,earlei,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/09/2016 12:00:00 AM,Anopheles,earlei,Female,,2,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
08/03/1999 12:00:00 AM,Culiseta,inornata,Female,,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/18/1996 12:00:00 AM,Ochlerotatus,flavescens,Female,,7,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
09/12/2017 12:00:00 AM,Male,UnID,Male,UnID,11,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/07/2011 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/20/2010 12:00:00 AM,Mansonia,perturbans,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
06/22/1993 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/10/2008 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/23/1994 12:00:00 AM,Ochlerotatus,punctor,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/30/2016 12:00:00 AM,Culex,territans,Female,,5,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
08/15/2017 12:00:00 AM,Aedes,vexans,Female,,3,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
08/03/2010 12:00:00 AM,Aedes,vexans,Female,,440,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/10/2018 12:00:00 AM,Ochlerotatus,spp.,Female,UnID,2,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
06/28/1994 12:00:00 AM,Culex,territans,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/03/2012 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
06/26/2018 12:00:00 AM,Culiseta,impatiens,Female,,2,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
08/05/2014 12:00:00 AM,Culiseta,inornata,Female,,2,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
07/26/2016 12:00:00 AM,Aedes,dorsalis,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/09/2015 12:00:00 AM,Ochlerotatus,flavescens,Female,,15,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
06/24/1997 12:00:00 AM,Ochlerotatus,implicatus,Female,,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
06/26/2007 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/24/1997 12:00:00 AM,Culiseta,morsitans,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
09/17/2013 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
06/17/2014 12:00:00 AM,Aedes,spp.,Female,UnID,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
08/13/1991 12:00:00 AM,Misc,UnID,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/13/1995 12:00:00 AM,Ochlerotatus,fitchii,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/12/2005 12:00:00 AM,Aedes,vexans,Female,,510,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/02/2003 12:00:00 AM,Male,UnID,Male,UnID,32,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/10/1990 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/13/2017 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
08/22/2000 12:00:00 AM,Male,UnID,Male,UnID,22,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/24/2007 12:00:00 AM,Culiseta,inornata,Female,,59,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/26/1994 12:00:00 AM,Culiseta,morsitans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/29/2003 12:00:00 AM,Culiseta,inornata,Female,,6,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
09/26/2017 12:00:00 AM,Culiseta,inornata,Female,,16,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
06/19/2012 12:00:00 AM,Culiseta,inornata,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
09/04/2012 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/27/1991 12:00:00 AM,Aedes,vexans,Female,,49,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/05/2007 12:00:00 AM,Culiseta,alaskaensis,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
07/23/2013 12:00:00 AM,Aedes,dorsalis,Female,,1,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
07/21/1993 12:00:00 AM,Anopheles,earlei,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/07/2005 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/07/2020 12:00:00 AM,Mansonia,perturbans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
05/16/2000 12:00:00 AM,Culiseta,minnesotae,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/12/2012 12:00:00 AM,Culex,territans,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/07/2018 12:00:00 AM,Aedes,vexans,Female,,6,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
05/19/2015 12:00:00 AM,Culiseta,inornata,Female,,1,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
07/25/2017 12:00:00 AM,Culiseta,inornata,Female,,13,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
08/19/2008 12:00:00 AM,Male,UnID,Male,UnID,9,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/17/2011 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/14/1998 12:00:00 AM,Culiseta,inornata,Female,,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/24/2001 12:00:00 AM,Culiseta,inornata,Female,,19,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/07/2018 12:00:00 AM,Culiseta,incidens,Female,,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
06/27/1995 12:00:00 AM,Culex,territans,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
08/09/2016 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156000000002 53.33774)
08/10/2004 12:00:00 AM,Aedes,vexans,Female,,974,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/10/1997 12:00:00 AM,Ochlerotatus,fitchii,Female,,77,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/01/2015 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/31/2007 12:00:00 AM,Male,UnID,Male,UnID,20,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/10/1997 12:00:00 AM,Ochlerotatus,fitchii,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/10/2001 12:00:00 AM,Aedes,vexans,Female,,12,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/09/1996 12:00:00 AM,Ochlerotatus,cataphylla,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
07/25/2017 12:00:00 AM,Ochlerotatus,excrucians,Female,,3,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
07/11/1995 12:00:00 AM,Culiseta,minnesotae,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/23/2019 12:00:00 AM,Male,UnID,Male,UnID,72,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/30/2003 12:00:00 AM,Ochlerotatus,excrucians,Female,,10,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/07/2012 12:00:00 AM,Male,UnID,Male,UnID,19,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/12/2018 12:00:00 AM,Male,UnID,Male,UnID,248,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
05/26/2015 12:00:00 AM,Male,UnID,Male,UnID,8,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/16/2019 12:00:00 AM,Aedes,dorsalis,Female,,4,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/09/2002 12:00:00 AM,Male,UnID,Male,UnID,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
